date,model,symbol,regime,score,entry,stop,target,exit,exit_reason,hold_days,ret,r_multiple,exit_date,cost_pct
2026-03-20,control_naive_low,TATACHEM,bear,-1.003485996343113,609.5285457234158,598.345718703813,631.8941997626216,598.345718703813,stop,1,-0.020846683019300757,-1.0,2026-03-23,0.0025
2026-03-20,control_naive_low,PETRONET,bear,-1.0042876872183029,244.92448489168373,237.01026171248716,260.75293125007687,237.01026171248716,stop,1,-0.034812911396737534,-1.0,2026-03-23,0.0025
2026-03-20,control_naive_low,IRFC,bear,-1.0044674678463679,93.5,90.15616287393473,100.18767425213053,90.15616287393473,stop,1,-0.03826296391513656,-1.0,2026-03-23,0.0025
2026-03-20,control_naive_low,HONAUT,bear,-1.0046099290780142,28070.633375149275,27139.346283240247,29933.20755896733,27139.346283240247,stop,1,-0.03567656140717829,-1.0,2026-03-23,0.0025
2026-03-20,control_naive_low,BAJAJFINSV,bear,-1.004817683884172,1698.3508647451185,1640.2351801958434,1814.5822338436687,1640.2351801958434,stop,5,-0.036718891841290346,-1.0,2026-03-30,0.0025
2026-03-20,control_naive_low,ARE&M,bear,-1.0048312699061053,753.4348293915289,723.858456916841,812.5875743409047,723.858456916841,stop,1,-0.04175538257711514,-1.0,2026-03-23,0.0025
2026-03-20,control_naive_low,CYIENT,bear,-1.0050535354569137,820.0,774.5169183069103,910.9661633861795,774.5169183069103,stop,5,-0.05796717279645086,-1.0,2026-03-30,0.0025
2026-03-20,control_naive_low,MEDANTA,bear,-1.0057000122070312,997.4462401089338,955.1906999116602,1081.957320503481,1081.957320503481,target,12,0.08222745396816328,2.0,2026-04-10,0.0025
2026-03-20,control_naive_low,LODHA,bear,-1.0058059279212002,786.2378846602448,741.802273511922,875.1091069568906,741.802273511922,stop,1,-0.059016751501391684,-1.0,2026-03-23,0.0025
2026-03-20,control_naive_low,HINDUNILVR,bear,-1.0066215327075276,2041.534531517212,1989.3711030870809,2145.861388377474,2145.861388377474,target,10,0.04860217596110389,2.0000000000000044,2026-04-08,0.0025
2026-03-20,control_naive_low,BALKRISIND,bear,-1.0070803465925489,2082.7543543418487,1970.9549518784802,2306.353159268586,2306.353159268586,target,14,0.10485726201249229,2.0,2026-04-15,0.0025
2026-03-20,control_naive_low,JUBLFOOD,bear,-1.0071372364448996,446.72953462102817,425.8560299494372,488.4765439642101,425.8560299494372,stop,9,-0.04922515035142799,-1.0,2026-04-07,0.0025
2026-03-30,momentum,NATIONALUM,bear,0.7892383805374001,393.4848705575685,357.50368747135695,465.44723672999163,396.3135681152344,time,20,0.0046888343601562705,0.07861602412817421,2026-04-30,0.0025
2026-03-30,momentum,EMCURE,bear,0.7683369042637173,1656.7778964369916,1495.4558600591404,1979.421969192694,1495.4558600591404,stop,2,-0.09987094919287892,-1.0,2026-04-02,0.0025
2026-03-30,momentum,GRANULES,bear,0.7584149876349755,627.6924650099749,589.1008218897628,704.875751250399,704.875751250399,target,17,0.12046353794719783,2.0,2026-04-27,0.0025
2026-03-30,momentum,TORNTPHARM,bear,0.7260666303558461,4269.115963011278,4057.3309718196297,4692.685945394574,4057.3309718196297,stop,2,-0.052108629286861274,-1.0,2026-04-02,0.0025
2026-03-30,momentum,ONGC,bear,0.7186002178649239,288.77118670105233,271.40138376576294,323.5107925716311,298.28070068359375,time,20,0.03043096548578456,0.5474739130874884,2026-04-30,0.0025
2026-03-30,momentum,NATCOPHARM,bear,0.7171704793028322,996.9109162655335,915.2820216155038,1160.168705565593,1093.8966064453125,time,20,0.09478621544549942,1.1881294068183703,2026-04-30,0.0025
2026-03-30,momentum,NTPC,bear,0.7162717864923748,377.2250466508289,353.60335108924914,424.46843777398846,353.60335108924914,stop,2,-0.06511963719350994,-1.0,2026-04-02,0.0025
2026-03-30,momentum,ABB,bear,0.6962962962962962,6083.213533291069,5558.225776392065,7133.189047089078,7133.189047089078,target,12,0.17010211367756528,2.0,2026-04-20,0.0025
2026-03-30,momentum,COALINDIA,bear,0.6809958242556281,452.1601997672271,419.45708169214913,517.5664359173829,419.45708169214913,stop,7,-0.07482639690957665,-1.0,2026-04-10,0.0025
2026-03-30,momentum,GLENMARK,bear,0.6749137618010168,2177.8329455853786,2025.6871994131557,2482.1244379298246,2025.6871994131557,stop,2,-0.07236107289846688,-1.0,2026-04-02,0.0025
2026-03-30,momentum,NLCINDIA,bear,0.6666394335511983,274.79998779296875,251.89720196170651,320.6055594554932,320.6055594554932,target,17,0.16418694940785022,2.0,2026-04-27,0.0025
2026-03-30,control_naive_low,IEX,bear,-1.0013089138558129,115.17813793920222,106.9625674444109,131.60927892878487,132.28751546386502,target,10,0.14604709262355103,2.082555013740088,2026-04-16,0.0025
2026-03-30,control_naive_low,SBICARD,bear,-1.0022870855000492,647.5499877929688,595.8131840195974,751.0235953397114,643.9000244140625,time,20,-0.008136573928981648,-0.0705486831945515,2026-04-30,0.0025
2026-03-30,control_naive_low,ACC,bear,-1.0023168686803474,1272.7356824825981,1184.2271659188186,1449.752715610157,1449.752715610157,target,17,0.13658389272332622,2.0,2026-04-27,0.0025
2026-03-30,control_naive_low,HAL,bear,-1.0023281461551168,3574.1573535157477,3307.1629845601965,4108.14609142685,4108.14609142685,target,7,0.1469026941443527,2.0,2026-04-10,0.0025
2026-03-30,control_naive_low,ITC,bear,-1.0024390669234537,285.22940879596706,270.2261248531633,315.2359766815746,306.548583984375,time,20,0.0722439588309009,1.4209672542146052,2026-04-30,0.0025
2026-03-30,control_naive_low,KEC,bear,-1.0025489956724876,520.7840908315212,470.25559016555536,621.8410921634529,554.244384765625,time,20,0.06174983889327085,0.6622063487555928,2026-04-30,0.0025
2026-03-30,control_naive_low,TATAELXSI,bear,-1.0026221941940427,4036.9053884549503,3672.6957261707676,4765.324713023316,4057.142578125,time,20,0.0025130453212813286,0.05556466992975925,2026-04-30,0.0025
2026-03-30,control_naive_low,IRFC,bear,-1.002643716746363,90.83000183105469,82.10428242133564,108.28144065049278,108.28144065049278,target,15,0.18963297883554014,2.0,2026-04-23,0.0025
2026-03-30,control_naive_low,BAJAJFINSV,bear,-1.0029502451309926,1677.5685431104614,1556.193896218801,1920.3178368937822,1745.7103271484375,time,20,0.03811937398494075,0.5614169497753495,2026-04-30,0.0025
2026-03-30,control_naive_low,DEVYANI,bear,-1.002968919378064,96.58999633789062,86.6254208018333,116.51914741000527,116.51914741000527,target,19,0.20382727847300658,2.0,2026-04-29,0.0025
2026-03-30,control_naive_low,CAPLIPOINT,bear,-1.0029994000223588,1561.9060784734625,1434.148162787847,1817.4219098446933,1705.621337890625,time,20,0.08951274096943357,1.124902974863919,2026-04-30,0.0025
2026-03-30,control_naive_low,IREDA,bear,-1.003037292465901,112.6185731151818,101.01746055116918,135.82079824320704,135.82079824320704,target,14,0.2035248543931995,1.9999999999999987,2026-04-22,0.0025
2026-03-30,control_naive_low,NEWGEN,bear,-1.0031168184466952,415.3501217240072,360.13413942580115,525.7820863204192,525.7820863204192,target,20,0.2633768080722802,2.0,2026-04-30,0.0025
2026-03-30,control_naive_low,ADANIENT,bear,-1.0033086416589418,1824.1843351159685,1653.314630699905,2165.9237439480958,2186.0227116597075,target,9,0.19585625686410463,2.117627450578784,2026-04-15,0.0025
2026-03-30,control_naive_low,CYIENT,bear,-1.0033986243295427,792.2000122070312,700.7060832216978,975.1878701776982,975.1878701776982,target,9,0.22848694161954314,2.0,2026-04-15,0.0025
2026-03-30,control_naive_low,INDHOTEL,bear,-1.0034270864798442,594.3530155715782,536.7430570186433,709.5729326774481,633.03076171875,time,20,0.06257537630641291,0.6713725737475182,2026-04-30,0.0025
2026-03-30,control_naive_low,RECLTD,bear,-1.0034534397391979,314.7602754171467,282.3121260582759,379.65657413488833,379.65657413488833,target,13,0.20367690282465162,2.0,2026-04-21,0.0025
2026-03-30,control_naive_low,TATATECH,bear,-1.0035475331734318,511.1500913199972,472.7541419340899,587.9419900918119,587.9419900918119,target,17,0.14773356167951918,2.0000000000000013,2026-04-27,0.0025
2026-03-30,control_naive_low,GODREJCP,bear,-1.0035666972827257,999.4823511387366,928.4375078180378,1141.572037780134,1055.98779296875,time,20,0.05403470695669149,0.7953489541098147,2026-04-30,0.0025
2026-04-08,momentum,ADANIENSOL,bear,0.7393326786237446,1073.199951171875,1005.7824981101294,1208.0348572953662,1208.0348572953662,target,5,0.12313819628975836,2.0,2026-04-16,0.0025
2026-04-08,momentum,CCL,bear,0.7377884542842081,1101.4314059370488,1053.0731463452507,1198.147925120645,1053.0731463452507,stop,3,-0.046404921660243625,-1.0,2026-04-13,0.0025
2026-04-08,momentum,GPIL,bear,0.7344138993449284,282.832759922494,266.0674334802499,316.3634128069822,293.1402282714844,time,20,0.03394368619750748,0.6148086877102695,2026-05-08,0.0025
2026-04-08,momentum,ADANIPOWER,bear,0.7206380143762618,168.9499969482422,159.69103926930197,187.46791230612263,187.46791230612263,target,5,0.1071058934144486,2.0,2026-04-16,0.0025
2026-04-08,momentum,KIRLOSENG,bear,0.717492737835875,1475.8795548096866,1363.1780050825885,1701.282654263883,1701.282654263883,target,13,0.1502245896995042,2.0,2026-04-28,0.0025
2026-04-08,momentum,TITAN,bear,0.7035178243507816,4460.364368818537,4280.651167919609,4819.7907706163915,4280.651167919609,stop,19,-0.04279114799572531,-1.0,2026-05-07,0.0025
2026-04-08,momentum,HINDALCO,bear,0.6888843500363109,954.0231308158022,899.0793114193041,1063.9107696087985,1063.9107696087985,target,13,0.11268341143262378,2.0,2026-04-28,0.0025
